weeks,iqscore,proficiency,money,points,irr,friends,early,credit,sex,age,salary,budget,continent
1.0,0.236916895,0.963942349,14,0.968661964,0.068017147,0.049680494,0.399477929,343.19,Female,28,6121,2040.1293,Asia
11.0,0.504259205,0.258852035,36,1.030194402,0.074368089,0.045736637,0.390082181,380.12,Female,34,7410,2469.753,Asia
12.0,0.386254766,0.370362699,25,0.874252558,0.088488273,0.045266423,0.229327083,245.56,Female,23,6485,2161.4505,Europe
48.0,0.283909601,0.695026994,250,0.933573723,0.124309279,0.044201128,0.368807584,274.31,Female,24,5271,1756.8243,Europe
17.0,0.390712649,0.407319248,75,0.986824095,0.105923451,0.046348341,0.367998689,355.34,Female,24,5027,1675.4991,Asia
54.0,0.306580051,0.586512148,250,0.997720897,0.106060222,0.051397752,0.573041975,370.7,Female,29,5438,1812.4854,Europe
14.0,0.317721447,0.538134754,68,1.00747931,0.170723811,0.044358943,0.498905659,370.7,Female,29,4023,1340.8659,Asia
17.0,0.439649447,0.122775927,82,0.496188372,0.031146472,0.066853076,0.356053889,273.4,Female,23,2849,949.5717,Asia
14.0,0.314552297,0.538299263,66,1.005635262,0.162491366,0.043103263,0.476592064,337.98,Female,25,3991,1330.2003,Asia
7.0,0.324274039,0.384318322,18,1.0,0.091498792,0.066834204,0.367331147,330.34,Female,25,5353,1784.1549,Asia
4.0,0.386636313,0.40566045,7,0.894508541,0.207486734,0.031783972,0.391404748,343.19,Female,28,2319,772.9227,Europe
6.0,0.449544246,0.189214244,14,0.86970371,0.01,0.027606063,0.46316728,300.83,Female,25,8062,2687.0646,Europe
12.0,0.300605315,0.581858695,54,1.123291373,0.170372427,0.038680989,0.399349868,325.7,Female,27,3733,1244.2089,Asia
8.0,0.393720937,0.320630282,23,0.958912373,0.059866056,0.043603543,0.306420326,274.31,Female,24,6172,2057.1276,Europe
1.0,0.230287761,0.840205967,18,1.064578295,0.086963825,0.045996942,0.499281943,322.87,Female,25,6121,2040.1293,Africa
11.0,0.308287757,0.69790411,168,1.00951767,0.116409153,0.04711372,0.441916883,248.32,Female,22,4866,1621.8378,Asia
9.0,0.388127761,0.315919459,31,1.0,0.06721019,0.042970985,0.462401986,330.34,Female,25,6172,2057.1276,Asia
,0.312536517,0.461974502,15,1.118243814,0.044659629,0.041173372,0.38159588,417.58,Male,33,6611,2203.4463,Africa
28.0,0.522277238,0.302778393,191,1.285154343,0.096443437,0.046979368,0.9011361,333.18,Female,31,3500,1166.55,Europe
,0.272408796,0.790527999,24,0.944640875,0.183102682,0.056205709,0.518678427,325.7,Female,27,5365,1788.1545,Africa
20.0,0.431394331,0.231557265,30,1.01813519,0.063183799,0.037556924,0.399895668,333.18,Female,31,4343,1447.5219,Asia
39.0,0.206707031,0.515425622,212,0.973042607,0.076792464,0.064470619,0.663060665,333.18,Female,31,6789,2262.7737,Europe
1.0,0.222235087,0.967175722,15,1.01054883,0.073474728,0.047834862,0.409613967,305.9,Female,26,6121,2040.1293,Africa
35.0,0.380296797,0.351448178,143,0.88389945,0.106812261,0.039405663,0.266314775,355.34,Female,24,5833,1944.1389,Europe
5.0,0.449355089,0.218401209,12,0.925584555,0.01,0.029881576,0.228433177,273.4,Male,23,8062,2687.0646,Europe
19.0,0.382876188,0.517586827,27,0.937595546,0.191332594,0.039686497,0.288556695,245.56,Female,23,5397,1798.8201,Europe
6.0,0.452788098,0.209092394,13,0.933912754,0.01,0.029926592,0.322234839,355.34,Female,24,8062,2687.0646,Europe
2.0,0.357815095,0.662835538,33,1.0,0.226908222,0.060189031,0.630195022,330.34,Female,25,2780,926.574,Africa
49.0,0.442234096,0.313260078,170,0.97095865,0.131796435,0.045712594,0.455666482,370.7,Female,29,4960,1653.168,Europe
,0.2774573,0.547148883,11,0.900353372,0.07022687,0.036067445,0.378118902,305.9,Female,26,5440,1813.152,Africa
7.0,0.439867621,0.187963009,17,1.0,0.01,0.028752102,0.463298351,330.34,Female,25,8062,2687.0646,Asia
31.0,0.314094171,0.575465679,244,0.961883128,0.111865729,0.046514519,0.451122522,325.7,Female,27,4977,1658.8341,Africa
4.0,0.383811745,0.317757428,8,1.0,0.16533643,0.030830028,0.54891336,330.34,Female,25,1643,547.6119,Asia
2.0,0.4011855,0.600495398,39,0.910729587,0.2310718,0.057413489,0.624319196,380.12,Female,34,2780,926.574,Africa
2.0,0.282536569,0.777288616,31,1.007269025,0.161216632,0.058491349,0.62514329,322.87,Female,25,5453,1817.4849,Africa
7.0,0.39269533,0.310793608,21,0.951604486,0.050551582,0.04363184,0.244971022,273.4,Female,23,6172,2057.1276,Asia
49.0,0.291971811,0.700567186,250,0.960788012,0.137001336,0.045712661,0.485664397,343.19,Female,28,5183,1727.4939,Europe
6.0,0.328238384,0.335724205,14,0.867212117,0.133372694,0.056305695,0.354800642,322.87,Female,25,5342,1780.4886,Africa
2.0,0.291566125,0.765848756,34,1.0,0.161222517,0.057394654,0.656700969,330.34,Female,25,5488,1829.1504,
6.0,0.416829028,0.158064291,9,1.021861315,0.01,0.031005615,0.194282874,289.58,Male,23,8004,2667.7332,Asia
1.0,0.407215062,0.789374411,30,1.00939858,0.167665169,0.044055354,0.438354224,325.7,Female,27,4316,1438.5228,Africa
19.0,0.437534305,0.152953535,93,0.684177518,0.01,0.063844748,0.526506722,355.34,Female,24,2758,919.2414,Europe
38.0,0.37965276,0.38988322,170,0.950504899,0.113901645,0.044419758,0.358706206,305.9,Female,26,5729,1909.4757,Africa
21.0,0.398008286,0.376088917,97,1.0,0.108371511,0.051385835,0.473649949,330.34,Female,25,5027,1675.4991,Europe
2.0,0.244726167,0.401848078,17,0.812640011,0.08645086,0.076704845,0.717101812,300.83,Male,25,2754,917.9082,Africa
9.0,0.394852631,0.343361497,29,1.004953504,0.072011426,0.043201007,0.449070126,300.83,Female,25,6172,2057.1276,Asia
2.0,0.357815095,0.662835538,33,1.0,0.226908222,0.060189031,0.630195022,330.34,Female,25,2780,926.574,Africa
8.0,0.393720937,0.320630282,23,0.958912373,0.059866056,0.043603543,0.306420326,274.31,Female,24,6172,2057.1276,Europe
2.0,0.302255165,0.63509208,18,0.919385314,0.259270966,0.066808723,0.272917628,245.56,Female,23,2780,926.574,Africa
1.0,0.235605031,0.928018749,13,0.895133495,0.057839911,0.050839864,0.366427451,355.34,Female,24,6121,2040.1293,Asia
14.0,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,Asia
9.0,0.394646843,0.344539553,30,1.027125359,0.071973294,0.043403856,0.434933364,248.32,Female,22,6172,2057.1276,Asia
11.0,0.392588782,0.287129343,36,0.938303232,0.082872711,0.045847077,0.41895178,333.18,Female,31,6172,2057.1276,Asia
16.0,0.383027893,0.413042992,69,0.979287088,0.099586695,0.045366246,0.268543661,245.56,Female,23,5027,1675.4991,Europe
33.0,0.368038436,0.533098459,250,1.0,0.104436666,0.051013555,0.488508761,330.34,Female,25,4945,1648.1685,
2.0,0.249248577,0.435661346,21,1.0,0.134715736,0.076285966,0.715723217,330.34,Female,25,2754,917.9082,Africa
19.0,0.399431016,0.389519423,90,0.986035585,0.099852122,0.051017065,0.465233296,248.32,Female,22,5027,1675.4991,Africa
2.0,0.308596984,0.439972728,9,0.77217412,0.020342637,0.050288692,0.195236415,273.4,Female,23,6516,2171.7828,Asia
34.0,0.198212003,0.625672519,190,1.026508331,0.077012576,0.07559374,0.481143594,248.32,Female,22,6789,2262.7737,Europe
9.0,0.492563412,0.243912309,19,0.830575168,0.08644636,0.048741605,0.3022497,343.19,Female,28,7410,2469.753,Africa
16.0,0.332973768,0.491789371,83,0.96328038,0.18948327,0.048841439,0.430530638,417.58,Female,33,4122,1373.8626,Asia
9.0,0.394852631,0.343361497,29,1.004953504,0.072011426,0.043201007,0.449070126,300.83,Female,25,6172,2057.1276,Asia
4.0,0.263241344,0.356660962,16,1.090388775,0.01,0.048128072,0.398362726,248.32,Male,22,4542,1513.8486,Africa
2.0,0.25216058,0.440954179,22,1.036938906,0.160062194,0.077074923,0.681121171,337.98,Female,25,2754,917.9082,Africa
5.0,0.381835047,0.261392087,7,0.829051137,0.120860055,0.030483054,0.56869781,417.58,Female,33,1643,547.6119,Africa
27.0,0.364967259,0.477856576,56,1.063462734,0.218609646,0.062370934,0.522559762,380.12,Female,34,4148,1382.5284,Europe
41.0,0.417385184,0.390100658,117,1.022717595,0.173267856,0.04401128,0.320565313,305.9,Female,26,4239,1412.8587,Asia
3.0,0.262239998,0.431563824,14,1.418549418,0.01,0.047155928,0.329731643,343.19,Female,28,5497,1832.1501,Africa
50.0,0.400329554,0.352606684,250,1.014451504,0.119330473,0.053225122,0.493622154,417.58,Female,33,6605,2201.4465,Europe
7.0,0.392576481,0.314026207,22,0.946711361,0.057210203,0.043657597,0.256634086,245.56,Female,23,6172,2057.1276,Asia
41.0,0.417385184,0.390100658,117,1.022717595,0.173267856,0.04401128,0.320565313,305.9,Female,26,4239,1412.8587,Asia
2.0,0.291566125,0.765848756,34,1.0,0.161222517,0.057394654,0.656700969,330.34,Female,25,5488,1829.1504,Africa
11.0,0.421675373,0.186635345,15,0.831929028,0.033590578,0.024867065,0.221724018,289.58,Male,23,6152,2050.4616,Africa
30.0,0.294161555,0.605148911,225,1.001296759,0.115863442,0.045058385,0.417170614,355.34,Female,24,4946,1648.5018,Europe
2.0,0.348344135,0.70538044,28,0.96548599,0.213404194,0.062340394,0.440149307,300.83,Female,25,2780,926.574,Africa
5.0,0.450540332,0.216092989,12,0.933944464,0.01,0.029958731,0.249779314,245.56,Male,23,8062,2687.0646,Asia
5.0,0.378921349,0.262205064,7,0.815885961,0.114364885,0.030163109,0.532430649,348.51,Female,32,1643,547.6119,Africa
,0.271326701,0.749643564,22,0.895094037,0.138813868,0.056987233,0.42472136,274.31,Female,24,5956,1985.1348,Africa
19.0,0.379733483,0.436368048,20,0.748411059,0.258168697,0.038726222,0.309059858,273.4,Female,23,5132,1710.4956,Asia
12.0,0.400271021,0.400718182,17,0.527264535,0.185118601,0.040949576,0.305708736,289.58,Male,23,5507,1835.4831,Asia
28.0,0.199810361,0.9259758,107,0.966731429,0.188281834,0.059247684,0.224274099,273.4,Female,23,7389,2462.7537,Africa
14.0,0.510498993,0.221231237,49,1.0,0.064769268,0.037753459,0.531111896,330.34,Female,25,5507,1835.4831,Africa
2.0,0.322223964,0.661948979,20,0.852126896,0.271386951,0.065718472,0.435144246,343.19,Female,28,2780,926.574,Europe
2.0,0.275829316,0.898125887,29,1.071827173,0.187765718,0.056525756,0.507218003,300.83,Female,25,5161,1720.1613,Africa
13.0,0.473662265,0.185966313,19,0.446776837,0.187900811,0.04169872,0.437976301,355.34,Male,24,5507,1835.4831,Europe
6.0,0.454281342,0.193024442,13,0.846133351,0.01,0.029222421,0.351231337,325.7,Female,27,8062,2687.0646,Asia
,0.26691354,0.310202688,21,1.030731082,0.01,0.061091945,0.361875117,348.51,Female,32,4542,1513.8486,Europe
34.0,0.376619976,0.355515271,140,0.89074707,0.102829807,0.039343018,0.2526972,274.31,Female,24,5884,1961.1372,Europe
2.0,0.254777648,0.453638017,24,1.087241054,0.152847528,0.077545278,0.711592495,370.7,Female,29,2754,917.9082,Africa
7.0,0.392953566,0.292564839,20,0.908371627,0.041199815,0.043546833,0.245099545,289.58,Female,23,6172,2057.1276,Europe
23.0,0.511360165,0.215301201,134,0.856467009,0.05059287,0.052201033,0.736288548,322.87,Female,25,3004,1001.2332,Asia
11.0,0.296011366,0.58223331,47,1.100206852,0.184140071,0.039312184,0.323927701,274.31,Female,24,3693,1230.8769,Europe
2.0,0.23964959,0.846304834,21,0.986032546,0.152302623,0.056798685,0.318952203,273.4,Female,23,5934,1977.8022,Europe
3.0,0.299550802,0.712888241,48,0.974919975,0.178161159,0.053508524,0.494368702,417.58,Male,33,5137,1712.1621,Africa
46.0,0.435934255,0.334687114,147,1.0,0.158742428,0.045703493,0.362580776,330.34,Female,25,4503,1500.8499,Asia
8.0,0.320356243,0.288535208,23,0.784204245,0.051142979,0.077155329,0.350637585,417.58,Female,33,5443,1814.1519,Asia
11.0,0.421675373,0.186635345,15,0.831929028,0.033590578,0.024867065,0.221724018,289.58,Male,23,6152,2050.4616,Africa
4.0,0.382369916,0.32401365,8,1.02138865,0.184620485,0.03090463,0.51407814,337.98,Female,25,1643,547.6119,Asia
7.0,0.423640243,0.163307875,10,1.059968352,0.01,0.030678142,0.163230151,245.56,Female,23,8152,2717.0616,Europe
9.0,0.433681279,0.20850721,14,1.0,0.047489651,0.036387302,0.371940434,330.34,Female,25,6062,2020.4646,Asia
11.0,0.489821709,0.269361913,30,1.0,0.079142869,0.048238788,0.393260539,330.34,Female,25,7410,2469.753,Asia
7.0,0.392953566,0.292564839,20,0.908371627,0.041199815,0.043546833,0.245099545,289.58,Female,23,6172,2057.1276,Europe
2.0,0.310079735,0.802190363,36,1.04248035,0.176217511,0.056421954,0.617302597,337.98,Female,25,5438,1812.4854,Asia
3.0,0.262079571,0.465053737,13,1.38878572,0.033681925,0.03789388,0.275277793,274.31,Female,24,5774,1924.4742,Africa
19.0,0.399999087,0.397401243,88,0.990860283,0.101565003,0.049483053,0.476992995,300.83,Female,25,5027,1675.4991,Africa
4.0,0.38114052,0.212233499,6,0.647076249,0.101912811,0.030384704,0.570480108,370.7,Male,29,1643,547.6119,
52.0,0.286153228,0.605737805,250,1.003199816,0.112277038,0.04966208,0.622188509,322.87,Female,25,5283,1760.8239,Africa
,0.291971811,0.700567186,250,0.960788012,0.137001336,0.045712661,0.485664397,343.19,Female,28,5183,1727.4939,Europe
20.0,0.385951806,0.606392145,28,0.92357403,0.318493038,0.041494332,0.307068944,274.31,Female,24,4148,1382.5284,Europe
6.0,0.335259606,0.359651536,14,0.867727757,0.177420348,0.047380958,0.401450932,300.83,Female,25,5270,1756.491,Asia
2.0,0.318764455,0.473636299,15,1.093039513,0.047646537,0.041529212,0.40498355,380.12,Female,34,6611,2203.4463,Africa
12.0,0.509075383,0.248461381,44,1.055833697,0.083527327,0.044079401,0.360865206,417.58,Female,33,7410,2469.753,Asia
6.0,0.452030336,0.195831075,14,0.857151985,0.01,0.028297856,0.387497813,305.9,Female,26,8062,2687.0646,Asia
,0.30228957,0.618302405,57,1.173690677,0.174940512,0.038673643,0.45801869,305.9,Female,26,3707,1235.5431,Europe
12.0,0.400271021,0.400718182,17,0.527264535,0.185118601,0.040949576,0.305708736,289.58,Male,23,5507,1835.4831,Asia
56.0,0.453458369,0.248846501,201,0.87075752,0.097062491,0.042320963,0.405144542,417.58,Female,33,5827,1942.1391,Europe
4.0,0.339057148,0.381825477,6,0.809417069,0.193848118,0.033598952,0.35202837,274.31,Male,24,2319,772.9227,Africa
1.0,0.230287761,0.840205967,18,1.064578295,0.086963825,0.045996942,0.499281943,322.87,Female,25,6121,2040.1293,Africa
7.0,0.432692297,0.16993998,11,1.090983868,0.01,0.034001134,0.279339641,343.19,Female,28,8373,2790.7209,Asia
10.0,0.29369263,0.719646275,120,0.945516765,0.106482767,0.051414497,0.28858766,245.56,Female,23,5051,1683.4983,Asia
39.0,0.206707031,0.515425622,212,0.973042607,0.076792464,0.064470619,0.663060665,333.18,Female,31,6789,2262.7737,Europe
,0.364967259,0.477856576,56,1.063462734,0.218609646,0.062370934,0.522559762,380.12,Female,34,4148,1382.5284,Europe
18.0,0.377382921,0.534763038,19,0.829513371,0.286037475,0.038496576,0.363033712,289.58,Female,23,4283,1427.5239,Europe
12.0,0.395868136,0.373888254,24,0.855477631,0.094049037,0.045922745,0.211947381,273.4,Female,23,6289,2096.1237,Africa
4.0,0.262798862,0.315626115,17,1.0,0.011389808,0.052022215,0.386854291,330.34,Female,25,4542,1513.8486,Africa
16.0,0.346697778,0.368285626,36,0.995750904,0.107757136,0.048110541,0.422322541,322.87,Female,25,5696,1898.4768,Asia
1.0,0.230683884,0.425197691,13,0.646571398,0.068139717,0.09394379,0.407571703,289.58,Male,23,3341,1113.5553,Europe
14.0,0.362298985,0.413993329,32,0.985521078,0.121691488,0.046618413,0.369136184,305.9,Female,26,5524,1841.1492,Europe
20.0,0.431394331,0.231557265,30,1.01813519,0.063183799,0.037556924,0.399895668,333.18,Female,31,4343,1447.5219,
11.0,0.29782528,0.640180051,211,1.013610721,0.11819616,0.043405049,0.407850057,333.18,Female,31,5021,1673.4993,Africa
2.0,0.282536569,0.777288616,31,1.007269025,0.161216632,0.058491349,0.62514329,322.87,Female,25,5453,1817.4849,Africa
10.0,0.300828769,0.708080292,127,0.941160619,0.106548585,0.050860271,0.343165725,274.31,Female,24,5128,1709.1624,Europe
19.0,0.399431016,0.389519423,90,0.986035585,0.099852122,0.051017065,0.465233296,248.32,Female,22,5027,1675.4991,Africa
2.0,0.310855342,0.468051374,15,1.10516572,0.050481427,0.041554444,0.355462611,333.18,Female,31,6611,2203.4463,Asia
16.0,0.421389893,0.230713144,23,1.040412188,0.057486329,0.034863517,0.440860033,322.87,Female,25,4743,1580.8419,Africa
,0.363146215,0.530796349,250,1.006900191,0.096634962,0.051572721,0.460473806,337.98,Female,25,4945,1648.1685,Europe
17.0,0.390712649,0.407319248,75,0.986824095,0.105923451,0.046348341,0.367998689,355.34,Female,24,5027,1675.4991,Asia
12.0,0.403529582,0.373652637,23,0.830406487,0.089186676,0.046962325,0.203472942,289.58,Female,23,5999,1999.4667,Europe
2.0,0.267755066,0.490019172,10,0.822979391,0.044369183,0.038917154,0.341805995,343.19,Female,28,6090,2029.797,Asia
2.0,0.4011855,0.600495398,39,0.910729587,0.2310718,0.057413489,0.624319196,380.12,Female,34,2780,926.574,Africa
,0.461717994,0.18252553,106,0.739395857,0.055037122,0.058513768,0.677154481,325.7,Female,27,2371,790.2543,Asia
10.0,0.389036641,0.310140371,32,0.98981595,0.075751029,0.042520355,0.464704603,337.98,Female,25,6172,2057.1276,Africa
44.0,0.376404053,0.378547132,215,1.012242913,0.134455249,0.051102348,0.431011111,337.98,Female,25,6141,2046.7953,Europe
6.0,0.335259606,0.359651536,14,0.867727757,0.177420348,0.047380958,0.401450932,300.83,Female,25,5270,1756.491,Asia
36.0,0.398942183,0.338933706,87,0.894357741,0.209444836,0.043601006,0.325339943,274.31,Female,24,4690,1563.177,Europe
12.0,0.303782902,0.61370796,60,1.138567567,0.167942077,0.039145611,0.527980447,300.83,Female,25,3850,1283.205,Europe
5.0,0.379369083,0.234679639,6,0.723599017,0.10607823,0.02988527,0.609858334,380.12,Female,34,1643,547.6119,Africa
21.0,0.433306187,0.216543645,32,0.956822991,0.058459125,0.038645849,0.401073068,348.51,Female,32,4505,1501.5165,Africa
,0.324588083,0.306881428,47,0.883390903,0.061391324,0.06114243,0.39353922,333.18,Female,31,5708,1902.4764,Europe
3.0,0.299550802,0.712888241,48,0.974919975,0.178161159,0.053508524,0.494368702,417.58,Male,33,5137,1712.1621,Africa
1.0,0.233586429,0.888544321,12,0.811526775,0.051418521,0.052218936,0.285374731,274.31,Female,24,6121,2040.1293,Africa
10.0,0.490492567,0.259757161,27,0.979062915,0.078880899,0.04975684,0.394577414,322.87,Female,25,7410,2469.753,Asia
4.0,0.387484807,0.417187244,7,0.921328485,0.207176194,0.035732269,0.260315269,289.58,Male,23,2319,772.9227,Africa
1.0,0.239175948,0.96170181,15,0.978564143,0.072704807,0.048758607,0.39484033,325.7,Female,27,6121,2040.1293,Africa
14.0,0.41401703,0.186672211,18,0.902606905,0.027473634,0.027345326,0.347724974,343.19,Female,28,6614,2204.4462,Asia
13.0,0.473662265,0.185966313,19,0.446776837,0.187900811,0.04169872,0.437976301,355.34,Male,24,5507,1835.4831,Europe
2.0,0.274049651,0.824103057,26,0.979655564,0.201882258,0.0563812,0.541584313,305.9,Female,26,5190,1729.827,Asia
24.0,0.524758805,0.2622284,155,1.0,0.079740137,0.051812794,0.763503551,330.34,Female,25,2871,956.9043,Europe
8.0,0.393720937,0.320630282,23,0.958912373,0.059866056,0.043603543,0.306420326,274.31,Female,24,6172,2057.1276,Europe
2.0,0.322223964,0.661948979,20,0.852126896,0.271386951,0.065718472,0.435144246,343.19,Female,28,2780,926.574,Europe
42.0,0.373139759,0.381152779,203,1.0,0.128798753,0.049871173,0.378695816,330.34,Female,25,6136,2045.1288,Europe
,0.261748155,0.39868331,14,1.284756422,0.055161647,0.04893196,0.354212612,325.7,Female,27,4542,1513.8486,Asia
2.0,0.296405256,0.818974078,51,1.100140691,0.171984687,0.054236382,0.425918013,348.51,Female,32,5137,1712.1621,Asia
22.0,0.387030032,0.56594187,36,0.968925238,0.396684885,0.046372138,0.406022877,305.9,Female,26,4148,1382.5284,Europe
7.0,0.441150526,0.189922124,18,1.034752488,0.01,0.030326987,0.468441516,370.7,Female,29,8062,2687.0646,Africa
28.0,0.199810361,0.9259758,107,0.966731429,0.188281834,0.059247684,0.224274099,273.4,Female,23,7389,2462.7537,Africa
27.0,0.1993696,1.0,110,1.014113069,0.229548037,0.057008687,0.19043602,289.58,Female,23,7360,2453.088,Europe
10.0,0.391281511,0.304406047,35,0.9880808,0.080165878,0.045198284,0.486219764,380.12,Female,34,6172,2057.1276,Africa
